date,store,dept,category,sales,inventory
2023-02-14,3,3,Grocery,4463,471
2023-02-14,4,1,Electronics,4098,211
2023-02-14,4,2,Clothing,2480,212
2023-02-14,4,3,Grocery,2355,330
2023-02-14,5,1,Electronics,1291,61
2023-02-14,5,2,Clothing,2309,320
2023-02-14,5,3,Grocery,2755,76
2023-02-15,1,1,Electronics,2107,109
2023-02-15,1,2,Clothing,1484,194
2023-02-15,1,3,Grocery,4176,358
2023-02-15,2,1,Electronics,1019,128
2023-02-15,2,2,Clothing,1550,223
2023-02-15,2,3,Grocery,4133,248
2023-02-15,3,1,Electronics,4944,497
2023-02-15,3,2,Clothing,1192,73
2023-02-15,3,3,Grocery,4399,427
2023-02-15,4,1,Electronics,3446,453
2023-02-15,4,2,Clothing,1026,202
2023-02-15,4,3,Grocery,2753,322
2023-02-15,5,1,Electronics,4465,285
2023-02-15,5,2,Clothing,2375,277
2023-02-15,5,3,Grocery,1020,215
2023-02-16,1,1,Electronics,1516,493
2023-02-16,1,2,Clothing,616,435
2023-02-16,1,3,Grocery,1083,444
2023-02-16,2,1,Electronics,4288,258
2023-02-16,2,2,Clothing,4667,326
2023-02-16,2,3,Grocery,773,369
2023-02-16,3,1,Electronics,4933,415
2023-02-16,3,2,Clothing,4066,144
2023-02-16,3,3,Grocery,665,81
2023-02-16,4,1,Electronics,1228,338
2023-02-16,4,2,Clothing,2543,151
2023-02-16,4,3,Grocery,3996,441
2023-02-16,5,1,Electronics,1278,263
2023-02-16,5,2,Clothing,4262,137
2023-02-16,5,3,Grocery,2076,450
2023-02-17,1,1,Electronics,3436,95
2023-02-17,1,2,Clothing,1091,359
2023-02-17,1,3,Grocery,3220,251
2023-02-17,2,1,Electronics,1435,465
2023-02-17,2,2,Clothing,4837,402
2023-02-17,2,3,Grocery,501,274
2023-02-17,3,1,Electronics,3348,282
2023-02-17,3,2,Clothing,4544,463
2023-02-17,3,3,Grocery,1417,152
2023-02-17,4,1,Electronics,2741,215
2023-02-17,4,2,Clothing,589,223
2023-02-17,4,3,Grocery,2669,192
2023-02-17,5,1,Electronics,3541,155
2023-02-17,5,2,Clothing,1386,477
2023-02-17,5,3,Grocery,2395,366
2023-02-18,1,1,Electronics,1134,439
2023-02-18,1,2,Clothing,2556,311
2023-02-18,1,3,Grocery,3644,408
2023-02-18,2,1,Electronics,2770,465
2023-02-18,2,2,Clothing,1052,419
2023-02-18,2,3,Grocery,1215,313
2023-02-18,3,1,Electronics,4411,227
2023-02-18,3,2,Clothing,3889,133
2023-02-18,3,3,Grocery,4706,300
2023-02-18,4,1,Electronics,2930,56
2023-02-18,4,2,Clothing,958,133
2023-02-18,4,3,Grocery,707,437
2023-02-18,5,1,Electronics,3961,363
2023-02-18,5,2,Clothing,521,459
2023-02-18,5,3,Grocery,1394,52
2023-02-19,1,1,Electronics,4609,61
2023-02-19,1,2,Clothing,2634,61
2023-02-19,1,3,Grocery,3456,74
2023-02-19,2,1,Electronics,1766,171
2023-02-19,2,2,Clothing,4138,287
2023-02-19,2,3,Grocery,3927,222
2023-02-19,3,1,Electronics,2427,270
2023-02-19,3,2,Clothing,4202,358
2023-02-19,3,3,Grocery,2835,356
2023-02-19,4,1,Electronics,4165,451
2023-02-19,4,2,Clothing,1161,86
2023-02-19,4,3,Grocery,811,410
2023-02-19,5,1,Electronics,1582,180
2023-02-19,5,2,Clothing,3471,251
2023-02-19,5,3,Grocery,1254,84
2023-02-20,1,1,Electronics,852,440
2023-02-20,1,2,Clothing,4388,399
2023-02-20,1,3,Grocery,658,491
2023-02-20,2,1,Electronics,1456,73
2023-02-20,2,2,Clothing,903,342
2023-02-20,2,3,Grocery,3279,413
2023-02-20,3,1,Electronics,3953,69
2023-02-20,3,2,Clothing,1455,201
2023-02-20,3,3,Grocery,2212,484
2023-02-20,4,1,Electronics,1773,166
2023-02-20,4,2,Clothing,4311,115
2023-02-20,4,3,Grocery,2882,467
2023-02-20,5,1,Electronics,3479,311
2023-02-20,5,2,Clothing,4890,475
2023-02-20,5,3,Grocery,1894,235
2023-02-21,1,1,Electronics,1769,174
2023-02-21,1,2,Clothing,4214,286
2023-02-21,1,3,Grocery,1029,89
2023-02-21,2,1,Electronics,3458,274
2023-02-21,2,2,Clothing,3414,331
2023-02-21,2,3,Grocery,4091,149
2023-02-21,3,1,Electronics,3869,477
2023-02-21,3,2,Clothing,1025,383
2023-02-21,3,3,Grocery,501,424
2023-02-21,4,1,Electronics,2840,374
2023-02-21,4,2,Clothing,4505,90
2023-02-21,4,3,Grocery,2865,365
2023-02-21,5,1,Electronics,4976,160
2023-02-21,5,2,Clothing,513,280
2023-02-21,5,3,Grocery,3655,179
2023-02-22,1,1,Electronics,4314,375
2023-02-22,1,2,Clothing,3716,428
2023-02-22,1,3,Grocery,4428,77
2023-02-22,2,1,Electronics,2613,212
2023-02-22,2,2,Clothing,1752,310
2023-02-22,2,3,Grocery,2546,498
2023-02-22,3,1,Electronics,4523,213
2023-02-22,3,2,Clothing,4896,456
2023-02-22,3,3,Grocery,3874,336
2023-02-22,4,1,Electronics,3966,59
2023-02-22,4,2,Clothing,4278,167
2023-02-22,4,3,Grocery,769,129
2023-02-22,5,1,Electronics,2493,142
2023-02-22,5,2,Clothing,3391,399
2023-02-22,5,3,Grocery,3932,306
2023-02-23,1,1,Electronics,2860,113
2023-02-23,1,2,Clothing,1807,170
2023-02-23,1,3,Grocery,3678,470
2023-02-23,2,1,Electronics,3234,253
2023-02-23,2,2,Clothing,2712,354
2023-02-23,2,3,Grocery,4068,169
2023-02-23,3,1,Electronics,2079,361
2023-02-23,3,2,Clothing,2703,416
2023-02-23,3,3,Grocery,2242,439
2023-02-23,4,1,Electronics,1119,300
2023-02-23,4,2,Clothing,1456,453
2023-02-23,4,3,Grocery,4453,383
2023-02-23,5,1,Electronics,1468,342
2023-02-23,5,2,Clothing,1543,331
2023-02-23,5,3,Grocery,3344,50
2023-02-24,1,1,Electronics,1558,247
2023-02-24,1,2,Clothing,3032,294
2023-02-24,1,3,Grocery,1508,228
2023-02-24,2,1,Electronics,1729,61
2023-02-24,2,2,Clothing,775,230
2023-02-24,2,3,Grocery,2789,265
2023-02-24,3,1,Electronics,625,266
2023-02-24,3,2,Clothing,4368,234
2023-02-24,3,3,Grocery,3749,456
2023-02-24,4,1,Electronics,4423,200
2023-02-24,4,2,Clothing,4903,385
2023-02-24,4,3,Grocery,2469,283
2023-02-24,5,1,Electronics,1391,424
2023-02-24,5,2,Clothing,2533,390
2023-02-24,5,3,Grocery,628,313
2023-02-25,1,1,Electronics,2018,135
2023-02-25,1,2,Clothing,1698,339
2023-02-25,1,3,Grocery,2974,463
2023-02-25,2,1,Electronics,4549,194
2023-02-25,2,2,Clothing,4219,352
2023-02-25,2,3,Grocery,4452,125
2023-02-25,3,1,Electronics,1486,377
2023-02-25,3,2,Clothing,4940,351
2023-02-25,3,3,Grocery,3572,196
2023-02-25,4,1,Electronics,3624,353
2023-02-25,4,2,Clothing,2908,139
2023-02-25,4,3,Grocery,3791,499
2023-02-25,5,1,Electronics,1203,112
2023-02-25,5,2,Clothing,3732,218
2023-02-25,5,3,Grocery,3132,294
2023-02-26,1,1,Electronics,3730,373
2023-02-26,1,2,Clothing,4181,430
2023-02-26,1,3,Grocery,3673,181
2023-02-26,2,1,Electronics,2137,68
2023-02-26,2,2,Clothing,4053,131
2023-02-26,2,3,Grocery,1500,328
2023-02-26,3,1,Electronics,1350,414
2023-02-26,3,2,Clothing,4212,393
2023-02-26,3,3,Grocery,1321,138
2023-02-26,4,1,Electronics,3272,192
2023-02-26,4,2,Clothing,3647,248
2023-02-26,4,3,Grocery,2690,454
2023-02-26,5,1,Electronics,4486,365
2023-02-26,5,2,Clothing,1940,354
2023-02-26,5,3,Grocery,1235,340
2023-02-27,1,1,Electronics,3838,404
2023-02-27,1,2,Clothing,3515,159
2023-02-27,1,3,Grocery,3389,499
2023-02-27,2,1,Electronics,3489,314
2023-02-27,2,2,Clothing,1526,134
2023-02-27,2,3,Grocery,4365,377
2023-02-27,3,1,Electronics,3363,499
2023-02-27,3,2,Clothing,3001,461
2023-02-27,3,3,Grocery,1677,202
2023-02-27,4,1,Electronics,511,182
2023-02-27,4,2,Clothing,4899,342
2023-02-27,4,3,Grocery,3522,349
2023-02-27,5,1,Electronics,3330,92
2023-02-27,5,2,Clothing,1443,392
2023-02-27,5,3,Grocery,3045,413
2023-02-28,1,1,Electronics,1504,70
2023-02-28,1,2,Clothing,906,156
2023-02-28,1,3,Grocery,1514,385
2023-02-28,2,1,Electronics,2338,166
2023-02-28,2,2,Clothing,1214,100
2023-02-28,2,3,Grocery,4354,373
2023-02-28,3,1,Electronics,640,324
2023-02-28,3,2,Clothing,1463,422
2023-02-28,3,3,Grocery,4135,76
2023-02-28,4,1,Electronics,2192,288
2023-02-28,4,2,Clothing,605,469
2023-02-28,4,3,Grocery,2181,51
2023-02-28,5,1,Electronics,4516,126
2023-02-28,5,2,Clothing,2637,394
2023-02-28,5,3,Grocery,4945,312
2023-03-01,1,1,Electronics,3679,123
2023-03-01,1,2,Clothing,4154,496
2023-03-01,1,3,Grocery,2859,290
2023-03-01,2,1,Electronics,944,347
2023-03-01,2,2,Clothing,535,133
2023-03-01,2,3,Grocery,1975,423
2023-03-01,3,1,Electronics,2298,359
2023-03-01,3,2,Clothing,1908,221
2023-03-01,3,3,Grocery,2208,411
2023-03-01,4,1,Electronics,3438,190
2023-03-01,4,2,Clothing,1800,263
2023-03-01,4,3,Grocery,1743,442
2023-03-01,5,1,Electronics,3597,58
2023-03-01,5,2,Clothing,509,427
2023-03-01,5,3,Grocery,2160,219
2023-03-02,1,1,Electronics,3131,201
2023-03-02,1,2,Clothing,1572,203
2023-03-02,1,3,Grocery,1816,117
2023-03-02,2,1,Electronics,4645,201
2023-03-02,2,2,Clothing,4183,109
2023-03-02,2,3,Grocery,3773,394
2023-03-02,3,1,Electronics,645,452
2023-03-02,3,2,Clothing,3540,488
2023-03-02,3,3,Grocery,2084,157
2023-03-02,4,1,Electronics,1749,210
2023-03-02,4,2,Clothing,1130,198
2023-03-02,4,3,Grocery,1161,481
2023-03-02,5,1,Electronics,3352,192
2023-03-02,5,2,Clothing,2966,209
2023-03-02,5,3,Grocery,2046,187
2023-03-03,1,1,Electronics,1468,127
2023-03-03,1,2,Clothing,1600,490
2023-03-03,1,3,Grocery,1269,369
2023-03-03,2,1,Electronics,4858,134
2023-03-03,2,2,Clothing,4229,372
2023-03-03,2,3,Grocery,2077,423
2023-03-03,3,1,Electronics,4508,290
2023-03-03,3,2,Clothing,3851,237
2023-03-03,3,3,Grocery,2849,68
2023-03-03,4,1,Electronics,1741,151
2023-03-03,4,2,Clothing,3101,337
2023-03-03,4,3,Grocery,1690,158
2023-03-03,5,1,Electronics,4631,281
2023-03-03,5,2,Clothing,4948,213
2023-03-03,5,3,Grocery,572,185
2023-03-04,1,1,Electronics,2414,119
2023-03-04,1,2,Clothing,2972,245
2023-03-04,1,3,Grocery,2304,98
2023-03-04,2,1,Electronics,4213,493
2023-03-04,2,2,Clothing,3064,477
2023-03-04,2,3,Grocery,4110,209
2023-03-04,3,1,Electronics,3323,279
2023-03-04,3,2,Clothing,2235,99
2023-03-04,3,3,Grocery,566,349
2023-03-04,4,1,Electronics,2928,107
2023-03-04,4,2,Clothing,841,375
2023-03-04,4,3,Grocery,3274,221
2023-03-04,5,1,Electronics,3317,151
2023-03-04,5,2,Clothing,1732,340
2023-03-04,5,3,Grocery,2901,335
2023-03-05,1,1,Electronics,4711,313
2023-03-05,1,2,Clothing,1161,349
2023-03-05,1,3,Grocery,4119,382
2023-03-05,2,1,Electronics,2834,352
2023-03-05,2,2,Clothing,1516,360
2023-03-05,2,3,Grocery,707,155
2023-03-05,3,1,Electronics,2993,207
2023-03-05,3,2,Clothing,1132,104
2023-03-05,3,3,Grocery,3459,61
2023-03-05,4,1,Electronics,2431,185
2023-03-05,4,2,Clothing,3062,193
2023-03-05,4,3,Grocery,736,328
2023-03-05,5,1,Electronics,4943,164
2023-03-05,5,2,Clothing,2040,409
2023-03-05,5,3,Grocery,863,370
2023-03-06,1,1,Electronics,785,198
2023-03-06,1,2,Clothing,4537,455
2023-03-06,1,3,Grocery,2266,337
2023-03-06,2,1,Electronics,1512,321
2023-03-06,2,2,Clothing,3007,87
2023-03-06,2,3,Grocery,2023,275
2023-03-06,3,1,Electronics,3056,191
2023-03-06,3,2,Clothing,2101,410
2023-03-06,3,3,Grocery,840,307
2023-03-06,4,1,Electronics,2996,380
2023-03-06,4,2,Clothing,2225,456
2023-03-06,4,3,Grocery,2189,245
2023-03-06,5,1,Electronics,4906,311
2023-03-06,5,2,Clothing,1942,455
2023-03-06,5,3,Grocery,2690,391
2023-03-07,1,1,Electronics,743,61
2023-03-07,1,2,Clothing,1060,91
2023-03-07,1,3,Grocery,3225,131
2023-03-07,2,1,Electronics,2326,207
2023-03-07,2,2,Clothing,3787,207
2023-03-07,2,3,Grocery,633,116
2023-03-07,3,1,Electronics,4419,56
2023-03-07,3,2,Clothing,572,448
2023-03-07,3,3,Grocery,4725,468
2023-03-07,4,1,Electronics,4861,74
2023-03-07,4,2,Clothing,2485,330
2023-03-07,4,3,Grocery,4759,144
2023-03-07,5,1,Electronics,1633,385
2023-03-07,5,2,Clothing,737,430
2023-03-07,5,3,Grocery,3446,474
2023-03-08,1,1,Electronics,1548,190
2023-03-08,1,2,Clothing,3029,441
2023-03-08,1,3,Grocery,3464,74
2023-03-08,2,1,Electronics,4723,145
2023-03-08,2,2,Clothing,4687,190
2023-03-08,2,3,Grocery,1042,383
2023-03-08,3,1,Electronics,4103,195
2023-03-08,3,2,Clothing,3536,365
2023-03-08,3,3,Grocery,2994,439
2023-03-08,4,1,Electronics,3219,398
2023-03-08,4,2,Clothing,4638,303
2023-03-08,4,3,Grocery,3701,109
2023-03-08,5,1,Electronics,3210,336
2023-03-08,5,2,Clothing,2453,315
2023-03-08,5,3,Grocery,4350,227
2023-03-09,1,1,Electronics,2450,105
2023-03-09,1,2,Clothing,956,132
2023-03-09,1,3,Grocery,4476,148
2023-03-09,2,1,Electronics,4744,378
2023-03-09,2,2,Clothing,1679,239
2023-03-09,2,3,Grocery,4065,420
2023-03-09,3,1,Electronics,899,301
2023-03-09,3,2,Clothing,1108,309
2023-03-09,3,3,Grocery,2138,89
2023-03-09,4,1,Electronics,2648,408
2023-03-09,4,2,Clothing,1903,357
2023-03-09,4,3,Grocery,3792,357
2023-03-09,5,1,Electronics,919,173
2023-03-09,5,2,Clothing,3802,227
2023-03-09,5,3,Grocery,2008,165
2023-03-10,1,1,Electronics,1267,56
2023-03-10,1,2,Clothing,2639,63
2023-03-10,1,3,Grocery,2264,135
2023-03-10,2,1,Electronics,4216,232
2023-03-10,2,2,Clothing,4981,111
2023-03-10,2,3,Grocery,2793,279
2023-03-10,3,1,Electronics,3208,187
2023-03-10,3,2,Clothing,1400,114
2023-03-10,3,3,Grocery,3584,262
2023-03-10,4,1,Electronics,2509,291
2023-03-10,4,2,Clothing,2885,222
2023-03-10,4,3,Grocery,1171,213
2023-03-10,5,1,Electronics,964,237
2023-03-10,5,2,Clothing,2942,240
2023-03-10,5,3,Grocery,2855,305
2023-03-11,1,1,Electronics,4778,166
2023-03-11,1,2,Clothing,3057,245
2023-03-11,1,3,Grocery,1045,101
2023-03-11,2,1,Electronics,4335,131
2023-03-11,2,2,Clothing,4304,485
2023-03-11,2,3,Grocery,3993,91
2023-03-11,3,1,Electronics,2944,162
2023-03-11,3,2,Clothing,4700,241
2023-03-11,3,3,Grocery,516,169
2023-03-11,4,1,Electronics,892,474
2023-03-11,4,2,Clothing,1071,97
2023-03-11,4,3,Grocery,1620,59
2023-03-11,5,1,Electronics,741,363
2023-03-11,5,2,Clothing,4595,493
2023-03-11,5,3,Grocery,2779,326
2023-03-12,1,1,Electronics,1214,296
2023-03-12,1,2,Clothing,3349,313
2023-03-12,1,3,Grocery,4526,263
2023-03-12,2,1,Electronics,2747,482
2023-03-12,2,2,Clothing,578,450
2023-03-12,2,3,Grocery,4426,393
2023-03-12,3,1,Electronics,2648,57
2023-03-12,3,2,Clothing,3771,136
2023-03-12,3,3,Grocery,3956,158
2023-03-12,4,1,Electronics,4006,457
2023-03-12,4,2,Clothing,3211,66
2023-03-12,4,3,Grocery,2168,197
2023-03-12,5,1,Electronics,4827,363
2023-03-12,5,2,Clothing,2450,415
2023-03-12,5,3,Grocery,2174,485
2023-03-13,1,1,Electronics,4994,260
2023-03-13,1,2,Clothing,3046,77
2023-03-13,1,3,Grocery,1062,491
2023-03-13,2,1,Electronics,1272,399
2023-03-13,2,2,Clothing,2537,401
2023-03-13,2,3,Grocery,3067,369
2023-03-13,3,1,Electronics,2073,160
2023-03-13,3,2,Clothing,3791,386
2023-03-13,3,3,Grocery,1746,185
2023-03-13,4,1,Electronics,4339,409
2023-03-13,4,2,Clothing,2876,499
2023-03-13,4,3,Grocery,3493,98
2023-03-13,5,1,Electronics,2327,431
2023-03-13,5,2,Clothing,2113,154
2023-03-13,5,3,Grocery,2716,266
2023-03-14,1,1,Electronics,877,168
2023-03-14,1,2,Clothing,4785,304
2023-03-14,1,3,Grocery,869,315
2023-03-14,2,1,Electronics,2696,213
2023-03-14,2,2,Clothing,1151,396
2023-03-14,2,3,Grocery,1269,423
2023-03-14,3,1,Electronics,1280,230
2023-03-14,3,2,Clothing,4483,337
2023-03-14,3,3,Grocery,3859,429
2023-03-14,4,1,Electronics,1022,59
2023-03-14,4,2,Clothing,2820,473
2023-03-14,4,3,Grocery,2730,202
2023-03-14,5,1,Electronics,4197,327
2023-03-14,5,2,Clothing,4583,463
2023-03-14,5,3,Grocery,3743,337
2023-03-15,1,1,Electronics,1185,162
2023-03-15,1,2,Clothing,4488,171
2023-03-15,1,3,Grocery,2067,271
2023-03-15,2,1,Electronics,538,317
2023-03-15,2,2,Clothing,1756,480
2023-03-15,2,3,Grocery,2696,446
2023-03-15,3,1,Electronics,3208,175
2023-03-15,3,2,Clothing,801,409
2023-03-15,3,3,Grocery,1146,200
2023-03-15,4,1,Electronics,2259,252
2023-03-15,4,2,Clothing,4851,135
2023-03-15,4,3,Grocery,1161,284
2023-03-15,5,1,Electronics,1868,71
2023-03-15,5,2,Clothing,4368,318
2023-03-15,5,3,Grocery,4037,307
2023-03-16,1,1,Electronics,4808,485
2023-03-16,1,2,Clothing,782,99
2023-03-16,1,3,Grocery,4178,456
2023-03-16,2,1,Electronics,4683,93
2023-03-16,2,2,Clothing,960,327
2023-03-16,2,3,Grocery,4254,470
2023-03-16,3,1,Electronics,2224,402
2023-03-16,3,2,Clothing,3243,52
2023-03-16,3,3,Grocery,1202,167
2023-03-16,4,1,Electronics,2566,72
2023-03-16,4,2,Clothing,2960,79
2023-03-16,4,3,Grocery,1804,177
2023-03-16,5,1,Electronics,3800,160
2023-03-16,5,2,Clothing,861,235
2023-03-16,5,3,Grocery,4227,121
2023-03-17,1,1,Electronics,1784,52
2023-03-17,1,2,Clothing,948,437
2023-03-17,1,3,Grocery,2355,411
2023-03-17,2,1,Electronics,4062,59
2023-03-17,2,2,Clothing,1928,433
2023-03-17,2,3,Grocery,1422,115
2023-03-17,3,1,Electronics,2659,62
2023-03-17,3,2,Clothing,3047,469
2023-03-17,3,3,Grocery,2781,139
2023-03-17,4,1,Electronics,813,103
2023-03-17,4,2,Clothing,3583,258
2023-03-17,4,3,Grocery,1537,170
2023-03-17,5,1,Electronics,3989,486
2023-03-17,5,2,Clothing,3134,449
2023-03-17,5,3,Grocery,2278,272
2023-03-18,1,1,Electronics,4395,260
2023-03-18,1,2,Clothing,1624,235
2023-03-18,1,3,Grocery,2679,160
2023-03-18,2,1,Electronics,1904,181
2023-03-18,2,2,Clothing,1543,443
2023-03-18,2,3,Grocery,1513,276
2023-03-18,3,1,Electronics,2328,279
2023-03-18,3,2,Clothing,2523,408
2023-03-18,3,3,Grocery,2952,251
2023-03-18,4,1,Electronics,2585,479
2023-03-18,4,2,Clothing,4783,106
2023-03-18,4,3,Grocery,2820,168
2023-03-18,5,1,Electronics,3130,53
2023-03-18,5,2,Clothing,3792,63
2023-03-18,5,3,Grocery,4086,265
2023-03-19,1,1,Electronics,4931,235
2023-03-19,1,2,Clothing,3447,425
2023-03-19,1,3,Grocery,3313,73
2023-03-19,2,1,Electronics,661,207
2023-03-19,2,2,Clothing,1093,452
2023-03-19,2,3,Grocery,3759,109
2023-03-19,3,1,Electronics,3462,354
2023-03-19,3,2,Clothing,3890,415
2023-03-19,3,3,Grocery,1163,158
2023-03-19,4,1,Electronics,1041,363
2023-03-19,4,2,Clothing,3474,405
2023-03-19,4,3,Grocery,2566,481
2023-03-19,5,1,Electronics,4778,162
2023-03-19,5,2,Clothing,1706,195
2023-03-19,5,3,Grocery,1330,165
2023-03-20,1,1,Electronics,1636,300
2023-03-20,1,2,Clothing,975,300
2023-03-20,1,3,Grocery,1826,362
2023-03-20,2,1,Electronics,1519,167
2023-03-20,2,2,Clothing,2336,210
2023-03-20,2,3,Grocery,2948,247
2023-03-20,3,1,Electronics,1783,197
2023-03-20,3,2,Clothing,2510,448
2023-03-20,3,3,Grocery,2233,96
2023-03-20,4,1,Electronics,2625,173
2023-03-20,4,2,Clothing,574,408
2023-03-20,4,3,Grocery,3971,374
2023-03-20,5,1,Electronics,999,110
2023-03-20,5,2,Clothing,637,99
2023-03-20,5,3,Grocery,4196,399
2023-03-21,1,1,Electronics,3257,386
2023-03-21,1,2,Clothing,2400,100
2023-03-21,1,3,Grocery,4486,475
2023-03-21,2,1,Electronics,1046,351
2023-03-21,2,2,Clothing,2503,98
2023-03-21,2,3,Grocery,1203,310
2023-03-21,3,1,Electronics,2903,119
2023-03-21,3,2,Clothing,2125,309
2023-03-21,3,3,Grocery,3478,178
2023-03-21,4,1,Electronics,3339,362
2023-03-21,4,2,Clothing,3159,375
2023-03-21,4,3,Grocery,3356,231
2023-03-21,5,1,Electronics,1185,365
2023-03-21,5,2,Clothing,4783,106
2023-03-21,5,3,Grocery,2119,201
2023-03-22,1,1,Electronics,1931,413
2023-03-22,1,2,Clothing,2961,391
2023-03-22,1,3,Grocery,1743,440
2023-03-22,2,1,Electronics,662,488
2023-03-22,2,2,Clothing,3791,319
2023-03-22,2,3,Grocery,1131,443
2023-03-22,3,1,Electronics,3971,231
2023-03-22,3,2,Clothing,2514,155
2023-03-22,3,3,Grocery,704,119
2023-03-22,4,1,Electronics,1340,350
2023-03-22,4,2,Clothing,2219,156
2023-03-22,4,3,Grocery,3143,387
2023-03-22,5,1,Electronics,2797,412
2023-03-22,5,2,Clothing,1189,466
2023-03-22,5,3,Grocery,3641,176
2023-03-23,1,1,Electronics,1922,209
2023-03-23,1,2,Clothing,1671,192
2023-03-23,1,3,Grocery,1443,248
2023-03-23,2,1,Electronics,1949,203
2023-03-23,2,2,Clothing,3039,425
2023-03-23,2,3,Grocery,4760,363
2023-03-23,3,1,Electronics,4152,180
2023-03-23,3,2,Clothing,4170,267
2023-03-23,3,3,Grocery,2852,452
2023-03-23,4,1,Electronics,870,394
2023-03-23,4,2,Clothing,4979,445
2023-03-23,4,3,Grocery,924,210
2023-03-23,5,1,Electronics,1394,376
2023-03-23,5,2,Clothing,1097,338
2023-03-23,5,3,Grocery,2187,110
2023-03-24,1,1,Electronics,1072,403
2023-03-24,1,2,Clothing,2590,218
2023-03-24,1,3,Grocery,4169,226
2023-03-24,2,1,Electronics,2133,247
2023-03-24,2,2,Clothing,3157,114
2023-03-24,2,3,Grocery,4088,51
2023-03-24,3,1,Electronics,3637,379
2023-03-24,3,2,Clothing,597,193
2023-03-24,3,3,Grocery,4250,135
2023-03-24,4,1,Electronics,843,473
2023-03-24,4,2,Clothing,1110,241
2023-03-24,4,3,Grocery,2790,368
2023-03-24,5,1,Electronics,3108,497
2023-03-24,5,2,Clothing,2579,440
2023-03-24,5,3,Grocery,2824,69
2023-03-25,1,1,Electronics,1677,432
2023-03-25,1,2,Clothing,1591,415
2023-03-25,1,3,Grocery,3291,262
2023-03-25,2,1,Electronics,2249,165
2023-03-25,2,2,Clothing,1281,460
2023-03-25,2,3,Grocery,3548,217
2023-03-25,3,1,Electronics,2605,333
2023-03-25,3,2,Clothing,2613,458
2023-03-25,3,3,Grocery,4470,93
2023-03-25,4,1,Electronics,2077,276
2023-03-25,4,2,Clothing,2314,138
2023-03-25,4,3,Grocery,2926,227
2023-03-25,5,1,Electronics,4902,316
2023-03-25,5,2,Clothing,3051,317
2023-03-25,5,3,Grocery,4157,57
2023-03-26,1,1,Electronics,3055,346
2023-03-26,1,2,Clothing,2711,134
2023-03-26,1,3,Grocery,2785,153
2023-03-26,2,1,Electronics,4025,317
2023-03-26,2,2,Clothing,3322,385
2023-03-26,2,3,Grocery,3424,308
2023-03-26,3,1,Electronics,782,163
2023-03-26,3,2,Clothing,2398,89
2023-03-26,3,3,Grocery,3476,269
2023-03-26,4,1,Electronics,3700,57
2023-03-26,4,2,Clothing,1112,465
2023-03-26,4,3,Grocery,1187,156
2023-03-26,5,1,Electronics,1112,309
2023-03-26,5,2,Clothing,3513,415
2023-03-26,5,3,Grocery,2281,324
2023-03-27,1,1,Electronics,3091,186
2023-03-27,1,2,Clothing,4458,65
2023-03-27,1,3,Grocery,1074,158
2023-03-27,2,1,Electronics,2410,70
2023-03-27,2,2,Clothing,1169,318
2023-03-27,2,3,Grocery,1783,461
2023-03-27,3,1,Electronics,1625,272
2023-03-27,3,2,Clothing,2094,296
2023-03-27,3,3,Grocery,4211,332
2023-03-27,4,1,Electronics,2060,180
2023-03-27,4,2,Clothing,2900,245
2023-03-27,4,3,Grocery,4364,453
2023-03-27,5,1,Electronics,3569,182
2023-03-27,5,2,Clothing,726,238
2023-03-27,5,3,Grocery,4047,314
2023-03-28,1,1,Electronics,1895,483
2023-03-28,1,2,Clothing,1145,260
2023-03-28,1,3,Grocery,3490,413
2023-03-28,2,1,Electronics,2399,262
2023-03-28,2,2,Clothing,1654,125
2023-03-28,2,3,Grocery,2321,326
2023-03-28,3,1,Electronics,4331,267
2023-03-28,3,2,Clothing,689,466
2023-03-28,3,3,Grocery,1480,212
2023-03-28,4,1,Electronics,2215,83
2023-03-28,4,2,Clothing,4636,356
2023-03-28,4,3,Grocery,4933,363
2023-03-28,5,1,Electronics,1598,490
2023-03-28,5,2,Clothing,2826,225
2023-03-28,5,3,Grocery,1395,199
